-4.00	0.0000236251
-3.99	0.0000241754
-3.98	0.0000247385
-3.97	0.0000253147
-3.96	0.0000259044
-3.95	0.0000265078
-3.94	0.0000271252
-3.93	0.0000277570
-3.92	0.0000284036
-3.91	0.0000290652
-3.90	0.0000297422
-3.89	0.0000304350
-3.88	0.0000311439
-3.87	0.0000318693
-3.86	0.0000326117
-3.85	0.0000333713
-3.84	0.0000341486
-3.83	0.0000349440
-3.82	0.0000357580
-3.81	0.0000365909
-3.80	0.0000374432
-3.79	0.0000383154
-3.78	0.0000392079
-3.77	0.0000401211
-3.76	0.0000410557
-3.75	0.0000420120
-3.74	0.0000429906
-3.73	0.0000439919
-3.72	0.0000450167
-3.71	0.0000460652
-3.70	0.0000471382
-3.69	0.0000482362
-3.68	0.0000493598
-3.67	0.0000505095
-3.66	0.0000516860
-3.65	0.0000528900
-3.64	0.0000541219
-3.63	0.0000553826
-3.62	0.0000566726
-3.61	0.0000579927
-3.60	0.0000593435
-3.59	0.0000607258
-3.58	0.0000621403
-3.57	0.0000635877
-3.56	0.0000650689
-3.55	0.0000665845
-3.54	0.0000681355
-3.53	0.0000697225
-3.52	0.0000713466
-3.51	0.0000730085
-3.50	0.0000747090
-3.49	0.0000764492
-3.48	0.0000782300
-3.47	0.0000800522
-3.46	0.0000819168
-3.45	0.0000838249
-3.44	0.0000857775
-3.43	0.0000877755
-3.42	0.0000898200
-3.41	0.0000919122
-3.40	0.0000940531
-3.39	0.0000962439
-3.38	0.0000984857
-3.37	0.0001007797
-3.36	0.0001031272
-3.35	0.0001055293
-3.34	0.0001079874
-3.33	0.0001105028
-3.32	0.0001130767
-3.31	0.0001157106
-3.30	0.0001184059
-3.29	0.0001211639
-3.28	0.0001239862
-3.27	0.0001268742
-3.26	0.0001298294
-3.25	0.0001328536
-3.24	0.0001359481
-3.23	0.0001391148
-3.22	0.0001423552
-3.21	0.0001456710
-3.20	0.0001490641
-3.19	0.0001525363
-3.18	0.0001560893
-3.17	0.0001597251
-3.16	0.0001634456
-3.15	0.0001672527
-3.14	0.0001711485
-3.13	0.0001751351
-3.12	0.0001792145
